HH|DECILE|ZONE_NBR|HOH_AGE|HH_INCOME|HH_SIZE|HH_ADULTS|HH_CHILDREN
5733922|2|3|32|150000|6|4|2
5736170|2|3|69|150000|4|4|0
5784568|2|3|67|150000|3|3|0
5920720|2|3|49|150000|5|4|1
5925420|2|3|65|150000|4|3|1
6007244|2|3|38|150000|4|2|2
6056289|2|3|55|150000|1|1|0
6298466|2|3|30|150000|1|1|0
6334553|2|3|34|150000|5|4|1
6539189|2|3|31|150000|4|4|0
6667078|2|3|59|150000|3|2|1
6822513|2|3|65|150000|3|2|1
6913124|2|3|43|150000|6|4|2
7065462|2|3|65|150000|5|5|1
7210261|2|3|36|150000|3|2|1
7211961|2|3|62|150000|3|2|1
7244801|2|3|79|150000|5|4|1
7636036|2|3|60|150000|3|2|1
7645640|2|3|38|150000|5|2|3
7691237|2|3|63|150000|3|3|0
7822804|2|3|56|150000|7|5|2
7834302|2|3|22|150000|5|4|1
7862081|2|3|63|150000|4|4|0
7945049|2|3|55|150000|2|2|0
7955706|2|3|68|150000|4|4|1
8011982|2|3|47|150000|3|2|1
8130469|2|3|38|150000|3|2|1
8168469|2|3|40|150000|1|1|0
8246301|2|3|57|150000|7|4|3
8306448|2|3|57|150000|5|4|1
8329324|2|3|67|150000|6|6|1
8342065|2|3|63|150000|4|4|0
8343802|2|3|66|150000|6|5|1
8347310|2|3|78|150000|3|2|1
8369329|2|3|70|150000|2|2|0
8603946|2|3|55|150000|5|4|1
8693861|2|3|21|150000|9|5|4
8706832|2|3|69|150000|3|3|0
8712519|2|3|76|150000|3|3|0
8718548|2|3|66|150000|5|5|0
9031776|2|3|50|150000|8|6|2
9064918|2|3|64|150000|3|3|0
9076891|2|3|91|150000|3|3|0
9083117|2|3|55|150000|3|2|1
9089058|2|3|76|150000|3|3|0
9200552|2|3|48|150000|4|2|2
9487102|2|3|72|150000|2|2|0
9491723|2|3|67|150000|4|3|1
9497673|2|3|61|150000|3|3|0
9511503|2|3|60|150000|4|3|1
9534595|2|3|38|150000|2|2|0
9583469|2|3|49|150000|2|1|1
9617714|2|3|41|150000|||
9619360|2|3|35|150000|4|4|0
10542313|2|3|36|150000|5|4|1
11729344|2|3|23|150000|5|3|2
12001809|2|3|44|150000|3|3|0
12425588|2|3|28|150000|1|1|0
379770|2|4||10000|||
788179|2|4|41|10000|||
2007096|2|4|44|10000|5|5|0
2282604|2|4|65|10000|3|3|0
2608189|2|4|35|10000|1|1|0
3583860|2|4|34|10000|2|2|0
4333248|2|4|81|10000|2|2|0
5639803|2|4|54|10000|4|4|0
7138534|2|4|85|10000|||
7274691|2|4|69|10000|2|2|0
7617149|2|4|95|10000|6|6|0
14240868|2|4||10000|||
2271401|2|4|103|17500|1|1|0
3624953|2|4|76|17500|1|1|0
4610402|2|4|73|17500|1|1|0
5128570|2|4|80|17500|2|2|0
5267835|2|4|70|17500|2|2|0
7325634|2|4|68|17500|1|1|0
8159230|2|4|42|17500|5|3|2
9039102|2|4|72|17500|1|1|0
9559699|2|4|65|17500|4|4|0
14242956|2|4|21|17500|||
3055481|2|4|49|25000|2|1|1
4516790|2|4|48|25000|2|2|0
5114493|2|4|64|25000|1|1|0
5234601|2|4|49|25000|1|1|0
5531234|2|4|89|25000|1|1|0
5679946|2|4|55|25000|3|2|1
6043086|2|4|60|25000|||
6883812|2|4|72|25000|2|2|0
7011374|2|4|62|25000|2|2|0
7056129|2|4|40|25000|1|1|0
7305242|2|4|71|25000|2|2|0
7321438|2|4|55|25000|5|5|0
8163892|2|4|26|25000|2|1|1
8340016|2|4|60|25000|3|2|1
8769911|2|4|62|25000|1|1|0
9030453|2|4|78|25000|2|2|0
9814136|2|4|47|25000|2|2|0
9912344|2|4|38|25000|1|1|0
11781760|2|4|23|25000|4|3|1
14068615|2|4|27|25000|4|2|2
166326|2|4|70|35000|1|1|0
199485|2|4|71|35000|3|2|1
491935|2|4|29|35000|||
1064582|2|4|67|35000|2|2|0
1306345|2|4|53|35000|8|4|4
1532748|2|4|38|35000|4|2|2
2006649|2|4|25|35000|||
2107057|2|4|74|35000|||
2290370|2|4|32|35000|5|5|0
3159856|2|4|37|35000|||
3186257|2|4|49|35000|5|3|2
3482527|2|4|32|35000|4|4|0
4143383|2|4|48|35000|4|4|0
4155577|2|4|42|35000|||
4193605|2|4|79|35000|1|1|0
4463746|2|4|45|35000|3|2|1
4563526|2|4|65|35000|4|4|0
4814803|2|4|44|35000|1|1|0
5612571|2|4|67|35000|5|5|0
5625342|2|4|29|35000|2|2|0
5635383|2|4|42|35000|4|2|2
5711692|2|4|69|35000|1|1|0
5762475|2|4|43|35000|1|1|0
5822075|2|4|46|35000|4|4|0
5878328|2|4|63|35000|1|1|0
6045708|2|4|33|35000|2|1|1
6087411|2|4|65|35000|2|2|0
6332598|2|4|25|35000|||
6664187|2|4|23|35000|||
6691495|2|4|96|35000|1|1|0
7216107|2|4|73|35000|2|2|0
7674408|2|4|51|35000|3|3|0
8724333|2|4|43|35000|1|1|0
8863110|2|4|60|35000|2|2|0
9004004|2|4|74|35000|2|2|0
9013660|2|4|70|35000|1|1|0
9024653|2|4|59|35000|3|1|2
9142499|2|4|37|35000|1|1|0
9165371|2|4|62|35000|2|2|0
9238647|2|4|33|35000|2|1|1
9433723|2|4|32|35000|5|4|1
9465425|2|4|45|35000|||
9642220|2|4|36|35000|2|2|0
13179910|2|4|50|35000|5|3|2
13404455|2|4|65|35000|1|1|0
13918356|2|4|29|35000|1|1|0
1136005|2|4|70|45000|4|3|1
1629635|2|4|36|45000|||
2023007|2|4|28|45000|5|4|1
2311836|2|4|36|45000|||
3037357|2|4|54|45000|5|5|0
3065871|2|4|61|45000|1|1|0
3098861|2|4|26|45000|4|3|1
3238770|2|4|61|45000|1|1|0
3248820|2|4|37|45000|3|2|1
3369606|2|4|45|45000|3|3|0
3493359|2|4|52|45000|4|3|1
3626956|2|4|50|45000|1|1|0
3837859|2|4|58|45000|6|4|2
4063703|2|4|82|45000|5|5|0
4357000|2|4|63|45000|1|1|0
4406060|2|4|40|45000|3|2|1
4433088|2|4|70|45000|1|1|0
4460288|2|4|56|45000|5|4|1
4494271|2|4|53|45000|5|3|2
4563022|2|4|57|45000|2|2|0
4709172|2|4|64|45000|2|2|0
4827979|2|4|71|45000|2|2|0
4833568|2|4|54|45000|2|2|0
5112100|2|4|70|45000|4|4|0
5114309|2|4|58|45000|2|2|0
5124080|2|4|67|45000|3|2|1
5244441|2|4|54|45000|4|3|1
5507349|2|4|70|45000|5|5|0
5508858|2|4|25|45000|5|3|2
5519113|2|4|78|45000|4|4|0
5536644|2|4|64|45000|4|2|2
5834130|2|4|67|45000|2|2|0
5902892|2|4|37|45000|5|4|1
5931570|2|4|60|45000|2|2|0
6042057|2|4|39|45000|2|2|0
6493851|2|4|62|45000|4|2|2
6514862|2|4|39|45000|2|1|1
6632253|2|4|57|45000|1|1|0
6635477|2|4|56|45000|7|4|3
6866675|2|4|78|45000|3|2|1
7130953|2|4|63|45000|2|2|0
7277397|2|4|71|45000|||
7694400|2|4|58|45000|||
7906167|2|4|74|45000|3|3|0
8774873|2|4|41|45000|3|2|1
9012970|2|4|59|45000|2|2|0
9022068|2|4|70|45000|3|3|0
9103456|2|4|59|45000|2|2|0
9108204|2|4|75|45000|4|3|1
9416441|2|4|37|45000|1|1|0
9535363|2|4|60|45000|4|4|0
9641540|2|4|60|45000|2|2|0
13409120|2|4|23|45000|3|2|2
11351|2|4|24|62500|4|4|0
152698|2|4|58|62500|3|2|1
426769|2|4|70|62500|1|1|0
1365587|2|4|40|62500|2|1|1
2106489|2|4|80|62500|2|2|0
2327160|2|4|44|62500|2|2|0
2464241|2|4|58|62500|1|1|0
3064047|2|4|59|62500|||
3095297|2|4|52|62500|3|3|0
3899036|2|4|65|62500|1|1|0
4002058|2|4|59|62500|3|2|1
4577209|2|4|58|62500|3|2|1
4589067|2|4|52|62500|4|4|0
4593188|2|4|70|62500|2|2|0
4668429|2|4|38|62500|4|2|2
4706367|2|4|42|62500|1|1|0
4823740|2|4|51|62500|4|2|2
4826283|2|4|55|62500|3|2|1
4896460|2|4|47|62500|1|1|0
5111432|2|4|73|62500|2|2|0
5118864|2|4|44|62500|2|2|0
5151066|2|4|73|62500|2|2|0
5151092|2|4|56|62500|4|4|0
5444139|2|4|68|62500|3|3|0
5518950|2|4|53|62500|5|3|2
5551094|2|4|57|62500|4|4|0
5590503|2|4|59|62500|2|2|0
5606845|2|4|36|62500|2|1|1
5609623|2|4|62|62500|4|3|1
5634652|2|4|70|62500|3|2|1
5647156|2|4|34|62500|4|4|0
5733091|2|4|58|62500|2|1|1
5845276|2|4|56|62500|1|1|0
5862747|2|4|63|62500|3|3|0
5879839|2|4|63|62500|3|3|0
5891817|2|4|61|62500|||
5892646|2|4|63|62500|3|3|0
5961356|2|4|38|62500|3|2|1
6010009|2|4|42|62500|4|2|2
6524524|2|4|81|62500|3|2|1
6617452|2|4|32|62500|1|1|0
6799506|2|4|54|62500|4|3|1
6818912|2|4|20|62500|4|3|1
6865026|2|4|66|62500|5|4|1
7039390|2|4|39|62500|5|3|3
7075546|2|4|83|62500|2|2|0
7214247|2|4|63|62500|5|5|0
7274795|2|4|67|62500|3|2|1
7286887|2|4|56|62500|4|4|0
7297324|2|4|67|62500|2|2|0
7305391|2|4|51|62500|5|4|1
7315779|2|4|38|62500|4|4|0
7324801|2|4|51|62500|3|2|1
7327158|2|4|67|62500|1|1|0
7330408|2|4|79|62500|7|5|2
7567360|2|4|67|62500|3|2|1
7630383|2|4|55|62500|2|2|0
7630515|2|4|50|62500|5|2|3
7631324|2|4|67|62500|2|2|0
7858763|2|4|63|62500|2|2|0
8221530|2|4|67|62500|3|2|1
8733813|2|4|52|62500|6|4|2
8917577|2|4|37|62500|1|1|0
9003308|2|4|74|62500|3|3|0
9009590|2|4|70|62500|2|2|0
9009692|2|4|60|62500|1|1|0
9014804|2|4|71|62500|2|2|0
9102797|2|4|71|62500|3|2|1
9103731|2|4|59|62500|4|4|0
9105284|2|4||62500|||
9108133|2|4|76|62500|2|2|0
9108222|2|4|93|62500|2|2|0
9127360|2|4|57|62500|1|1|0
9152709|2|4|58|62500|3|3|0
9152887|2|4|65|62500|4|3|1
9284568|2|4|36|62500|4|3|1
9292637|2|4|40|62500|5|3|2
9534736|2|4|51|62500|3|2|1
9558124|2|4|43|62500|2|2|0
9563716|2|4|48|62500|6|3|3
9591187|2|4|41|62500|3|2|1
9811029|2|4|78|62500|3|2|1
11390735|2|4|45|62500|4|2|2
12251911|2|4|35|62500|||
12874838|2|4|63|62500|4|2|2
13559395|2|4|25|62500|6|6|1
14470483|2|4|22|62500|1|1|0
336705|2|4|46|87500|4|4|0
810463|2|4|48|87500|4|2|2
1844484|2|4|58|87500|2|2|0
2927599|2|4|52|87500|6|5|1
3325385|2|4|50|87500|3|2|1
3474828|2|4|56|87500|4|3|1
3636630|2|4|62|87500|4|3|1
3652928|2|4|45|87500|2|2|0
4151198|2|4|72|87500|6|6|0
4205102|2|4|46|87500|2|2|0
4516368|2|4|63|87500|3|3|0
4516600|2|4|86|87500|2|2|0
4536802|2|4|68|87500|2|2|0
4547513|2|4|62|87500|3|2|1
4598256|2|4|61|87500|4|3|1
4872262|2|4|29|87500|3|3|0
5168382|2|4|58|87500|6|4|2
5168772|2|4|61|87500|4|2|2
5439245|2|4|48|87500|3|3|0
5443760|2|4|63|87500|2|1|1
5631646|2|4|70|87500|3|2|1
6240998|2|4|29|87500|3|3|0
6532460|2|4|34|87500|4|4|1
6667780|2|4|53|87500|2|2|0
7210474|2|4|66|87500|3|2|1
7214828|2|4|69|87500|3|3|0
7217456|2|4|72|87500|2|2|0
7269481|2|4|32|87500|2|2|0
7276139|2|4|69|87500|5|5|0
7277553|2|4|77|87500|3|2|1
7279665|2|4|59|87500|5|4|1
7374377|2|4|58|87500|3|3|0
7385914|2|4|69|87500|4|4|0
7633192|2|4|71|87500|3|3|0
7654877|2|4|67|87500|2|2|0
7656648|2|4|51|87500|5|2|3
7866996|2|4|32|87500|5|5|0
7869106|2|4|57|87500|2|2|0
8259625|2|4|26|87500|9|6|3
8633707|2|4|35|87500|5|2|3
8867414|2|4|56|87500|5|2|3
8909495|2|4|46|87500|2|2|0
9101803|2|4|38|87500|4|3|1
9103408|2|4|59|87500|2|2|0
9104293|2|4|66|87500|4|4|0
9389860|2|4|61|87500|3|2|1
9424765|2|4|37|87500|1|1|0
9443884|2|4|60|87500|4|4|0
9528642|2|4|39|87500|3|3|0
4071626|2|4|60|112500|3|3|0
4433658|2|4|74|112500|2|2|0
4516381|2|4|66|112500|2|2|0
4814812|2|4|62|112500|4|3|1
5114506|2|4|85|112500|2|2|0
5498245|2|4|65|112500|3|3|0
5520443|2|4|69|112500|3|3|0
5520891|2|4|66|112500|3|3|0
5563053|2|4|70|112500|4|4|0
5857576|2|4|61|112500|6|5|1
6271171|2|4|74|112500|3|3|0
6367447|2|4|45|112500|4|3|1
6646394|2|4|87|112500|5|5|0
6675086|2|4|79|112500|2|2|0
6911969|2|4|68|112500|4|2|2
7273324|2|4|74|112500|2|2|0
7292182|2|4|66|112500|2|2|0
7638478|2|4|56|112500|4|3|1
8587476|2|4|68|112500|3|2|1
9013032|2|4|54|112500|3|2|1
9025358|2|4|80|112500|3|3|0
9255383|2|4|57|112500|2|1|1
9494969|2|4|26|112500|6|5|1
9689519|2|4|84|112500|4|3|1
233264|2|4|50|150000|3|2|1
589464|2|4|54|150000|3|2|1
1430841|2|4|34|150000|1|1|0
1529576|2|4|37|150000|5|5|2
1539018|2|4|32|150000|1|1|0
1661177|2|4|49|150000|5|3|2
2161739|2|4|68|150000|3|2|1
2292049|2|4|49|150000|3|2|1
2816816|2|4|36|150000|3|3|0
2894016|2|4|73|150000|4|3|1
2904526|2|4|61|150000|6|5|1
3266415|2|4|53|150000|4|2|2
3328500|2|4|70|150000|2|2|0
3535092|2|4|73|150000|4|4|0
3686550|2|4||150000|2|2|0
3698804|2|4|55|150000|6|4|2
4211011|2|4|32|150000|1|1|0
4432095|2|4|84|150000|2|2|0
4572771|2|4|26|150000|3|3|0
4590683|2|4|29|150000|1|1|0
4612492|2|4|75|150000|2|2|0
4698252|2|4|44|150000|4|3|1
5111003|2|4|75|150000|3|3|0
5145733|2|4|68|150000|4|3|1
5220945|2|4|44|150000|6|3|3
5282128|2|4|68|150000|3|2|1
5433062|2|4|82|150000|3|2|1
5516792|2|4|62|150000|4|3|1
6071666|2|4|37|150000|1|1|0
6130231|2|4|54|150000|7|4|3
6184629|2|4|64|150000|3|2|1
6249626|2|4|35|150000|2|1|1
6365862|2|4|25|150000|8|6|2
6506374|2|4|62|150000|3|3|0
6640228|2|4|63|150000|2|2|0
6855064|2|4|59|150000|5|4|1
7210831|2|4|71|150000|5|4|1
7213745|2|4|59|150000|3|2|1
7321404|2|4|74|150000|4|4|0
7618455|2|4|49|150000|3|2|1
7625449|2|4|51|150000|2|2|0
7630640|2|4|55|150000|2|2|0
7638501|2|4|65|150000|6|4|2
7813200|2|4|38|150000|3|3|0
8086771|2|4|55|150000|6|5|1
8797230|2|4|73|150000|3|3|0
9011179|2|4|58|150000|4|4|0
9012952|2|4|57|150000|4|4|0
9106822|2|4|66|150000|4|4|0
9108860|2|4|64|150000|2|2|0
9680161|2|4|64|150000|3|3|1
10132935|2|4|46|150000|5|2|3
10255934|2|4|32|150000|1|1|0
11212443|2|4|64|150000|||
11923271|2|4|43|150000|1|1|0
12784676|2|4|31|150000|3|3|0
13690738|2|4|44|150000|4|3|1
4461868|2|5|53|10000|3|3|0
4542131|2|5|46|10000|2|1|1
4748060|2|5|65|10000|2|2|0
4465359|2|5|63|17500|1|1|0
8896093|2|5|54|17500|1|1|0
10274967|2|5|26|17500|5|4|1
1543308|2|5|28|25000|||
1923612|2|5|33|25000|2|2|0
2041338|2|5|54|25000|2|2|0
2169416|2|5|38|25000|1|1|0
3823966|2|5|44|25000|3|2|1
5937755|2|5|43|25000|4|2|2
6477788|2|5|45|25000|9|6|3
2744017|2|5|38|35000|3|2|1
3004219|2|5|71|35000|6|6|0
3810968|2|5|42|35000|3|2|1
4419856|2|5|68|35000|4|3|1
4461979|2|5|63|35000|2|2|0
4487169|2|5|77|35000|4|3|1
7084851|2|5|49|35000|3|2|1
7160060|2|5|37|35000|4|4|0
7230069|2|5|38|35000|4|4|0
7411416|2|5|85|35000|2|1|1
7660362|2|5|70|35000|4|3|1
7768827|2|5|33|35000|1|1|0
8358478|2|5|36|35000|2|2|0
8454809|2|5|27|35000|4|3|1
10005420|2|5|61|35000|3|2|1
282336|2|5|20|45000|3|2|1
1102118|2|5|37|45000|3|2|1
3291872|2|5|55|45000|4|3|2
4421749|2|5|78|45000|3|3|0
4660418|2|5|77|45000|2|2|0
4817002|2|5|42|45000|4|3|2
5676513|2|5|76|45000|5|5|0
5953122|2|5|49|45000|5|4|1
6422228|2|5|39|45000|3|2|1
7170259|2|5|79|45000|2|2|0
7417271|2|5|71|45000|2|2|0
7431173|2|5|54|45000|7|4|3
8318029|2|5|37|45000|1|1|0
8399085|2|5|47|45000|6|2|4
45745|2|5|45|62500|6|3|3
262505|2|5|48|62500|7|4|3
1731587|2|5|35|62500|3|3|0
2532597|2|5|29|62500|6|5|1
3133076|2|5|43|62500|2|2|0
3826749|2|5|66|62500|1|1|0
4213194|2|5|47|62500|8|4|4
4322243|2|5|69|62500|2|1|1
4365231|2|5|58|62500|3|3|0
4365496|2|5|75|62500|4|4|0
4369330|2|5|65|62500|3|2|1
4407575|2|5|75|62500|2|2|0
4416982|2|5|64|62500|4|4|0
4461544|2|5|26|62500|4|3|1
4486646|2|5|66|62500|2|2|0
4539814|2|5|60|62500|4|3|1
4590624|2|5|51|62500|4|2|2
4652699|2|5|67|62500|2|2|0
6958775|2|5|40|62500|2|1|1
7159299|2|5|86|62500|3|3|0
7163338|2|5|42|62500|9|6|3
7173133|2|5|51|62500|5|3|2
7186397|2|5|48|62500|4|3|1
7402025|2|5|67|62500|2|2|0
7404604|2|5|65|62500|3|3|0
7409784|2|5|72|62500|2|2|0
7411434|2|5|50|62500|4|4|0
7414975|2|5|63|62500|2|2|0
7421536|2|5|75|62500|4|4|0
7423823|2|5|62|62500|2|2|0
9601616|2|5|40|62500|3|2|1
10689912|2|5|25|62500|1|1|0
11192888|2|5|27|62500|7|5|2
570063|2|5|69|87500|3|3|0
1689920|2|5|52|87500|5|5|0
2397345|2|5|72|87500|3|3|0
3026365|2|5|43|87500|5|3|2
3089114|2|5|66|87500|2|2|0
3658319|2|5|35|87500|4|2|3
3949401|2|5|37|87500|2|2|0
4408022|2|5|68|87500|5|5|0
4416933|2|5|75|87500|2|2|0
4436038|2|5|61|87500|4|4|0
7410205|2|5|67|87500|4|3|1
7428482|2|5|55|87500|3|3|0
7434452|2|5|75|87500|4|4|0
7437480|2|5|73|87500|5|3|2
8335055|2|5|25|87500|1|1|0
8787336|2|5|43|87500|2|2|0
8911120|2|5|50|87500|4|4|0
9752545|2|5|70|87500|1|1|0
494295|2|5|48|112500|9|5|4
1934448|2|5|56|112500|2|2|0
2266812|2|5|58|112500|5|4|1
2973825|2|5|30|112500|2|2|0
3079783|2|5|43|112500|5|4|1
4365689|2|5|80|112500|2|2|0
4373054|2|5|32|112500|6|4|2
4417101|2|5|78|112500|3|3|0
4423323|2|5|66|112500|2|2|0
4462132|2|5|71|112500|2|2|0
4487903|2|5|61|112500|2|2|0
4505960|2|5|69|112500|3|2|1
4565951|2|5|57|112500|3|3|0
4610350|2|5|63|112500|4|3|1
4882418|2|5|61|112500|1|1|0
6428856|2|5|55|112500|3|2|1
6809400|2|5|26|112500|3|2|1
7400724|2|5|68|112500|5|5|0
7408900|2|5|87|112500|2|2|0
7424403|2|5|71|112500|4|4|0
7703836|2|5|42|112500|4|2|2
7802325|2|5|71|112500|2|2|0
8346503|2|5|54|112500|4|3|1
9403592|2|5|36|112500|6|6|1
3419633|2|5|27|150000|4|3|1
4365717|2|5|66|150000|3|3|0
4365872|2|5|70|150000|2|2|0
4368819|2|5|63|150000|2|2|0
4409335|2|5|69|150000|4|4|0
4462083|2|5|67|150000|2|2|0
4582053|2|5|49|150000|6|4|2
4629986|2|5|49|150000|4|4|2
7421699|2|5|63|150000|6|6|2
7425609|2|5|77|150000|5|5|0
8655585|2|5|54|150000|3|3|0
9418329|2|5|26|150000|1|1|0
9463478|2|6|73|10000|2|2|0
11917645|2|6|23|10000|1|1|0
1493564|2|6|85|17500|3|2|1
1893473|2|6|56|17500|1|1|0
3082672|2|6|72|17500|2|2|0
5338370|2|6|76|17500|2|1|1
5359973|2|6|29|17500|||
5683573|2|6|76|17500|2|2|0
7468873|2|6|49|17500|3|2|1
8280702|2|6|59|17500|6|6|0
9647559|2|6|40|17500|3|3|0
486492|2|6|33|25000|4|2|2
2431056|2|6|38|25000|1|1|0
2687296|2|6|43|25000|4|4|0
2698979|2|6|35|25000|1|1|0
3155322|2|6|59|25000|||
4565186|2|6|81|25000|5|5|0
4775597|2|6|78|25000|2|2|0
4847830|2|6|42|25000|1|1|0
5195712|2|6|86|25000|2|2|0
6297712|2|6||25000|||
6317421|2|6|39|25000|2|1|1
6553808|2|6|26|25000|2|1|1
7459172|2|6|41|25000|6|6|0
7516460|2|6|67|25000|1|1|0
8045758|2|6|38|25000|2|2|0
8108873|2|6|39|25000|||
8646383|2|6|64|25000|3|3|0
9286147|2|6|42|25000|4|2|2
1628172|2|6|38|35000|2|1|1
2474046|2|6|37|35000|6|4|2
2647042|2|6|64|35000|3|3|0
2682483|2|6|48|35000|2|2|0
2842946|2|6|76|35000|2|2|0
3330717|2|6|45|35000|4|3|1
4887642|2|6|63|35000|2|2|0
5116670|2|6|31|35000|2|2|0
6179708|2|6|37|35000|3|2|1
6280086|2|6|53|35000|6|4|2
6721469|2|6|44|35000|3|3|0
6803860|2|6|69|35000|2|2|0
7140020|2|6|52|35000|1|1|0
7198637|2|6|46|35000|5|2|3
7464646|2|6|79|35000|5|5|1
7533698|2|6|48|35000|5|3|2
7776358|2|6|34|35000|3|2|1
8925103|2|6|31|35000|1|1|0
12293695|2|6|35|35000|3|2|1
383916|2|6|36|45000|5|5|1
990935|2|6|48|45000|7|5|2
1672630|2|6|71|45000|2|2|0
2161884|2|6|64|45000|1|1|0
2492104|2|6|44|45000|4|3|1
2599719|2|6|83|45000|2|2|0
2752104|2|6|35|45000|2|2|0
3153982|2|6|31|45000|4|4|0
4751652|2|6|70|45000|6|4|2
4790531|2|6|74|45000|2|2|0
4803573|2|6|80|45000|2|2|0
4855763|2|6|87|45000|3|3|0
4856397|2|6|60|45000|2|2|0
5122456|2|6|41|45000|3|3|0
6090464|2|6|47|45000|||
6127705|2|6|54|45000|||
6253917|2|6|35|45000|3|3|1
6276660|2|6|90|45000|4|3|1
6427898|2|6|74|45000|1|1|0
7001786|2|6|75|45000|2|2|0
7197571|2|6|80|45000|3|3|0
7474880|2|6|61|45000|4|3|1
7484726|2|6|62|45000|4|3|1
7588503|2|6|72|45000|2|2|0
8559172|2|6|32|45000|2|2|0
8955522|2|6|37|45000|2|1|1
9234589|2|6|35|45000|2|1|1
9260573|2|6|70|45000|3|2|1
10953963|2|6|50|45000|3|3|0
11225522|2|6|33|45000|1|1|0
6587|2|6|56|62500|2|1|1
66946|2|6|32|62500|3|2|1
427359|2|6|65|62500|3|2|1
573931|2|6|44|62500|3|2|1
767216|2|6|34|62500|3|2|1
833486|2|6|49|62500|3|2|1
1297480|2|6|55|62500|5|2|3
1562655|2|6|39|62500|2|2|0
1671855|2|6|74|62500|2|2|0
1694249|2|6|52|62500|4|3|1
2176696|2|6|34|62500|2|2|0
2231205|2|6|37|62500|1|1|0
2567707|2|6|86|62500|2|2|0
2646526|2|6|52|62500|5|3|2
2702839|2|6|34|62500|3|2|1
2720442|2|6|28|62500|7|4|3
2737703|2|6|45|62500|6|4|2
2902172|2|6|39|62500|4|3|1
3003882|2|6|68|62500|4|3|1
3085126|2|6|62|62500|3|2|1
3133461|2|6|58|62500|1|1|0
3174378|2|6|46|62500|3|2|1
3187811|2|6||62500|||
3203455|2|6|45|62500|2|1|1
3272268|2|6|82|62500|2|2|0
3441715|2|6|60|62500|3|2|1
3802373|2|6|59|62500|3|3|0
4261153|2|6|46|62500|2|2|0
4317337|2|6|27|62500|5|2|3
4320177|2|6|32|62500|1|1|0
4575038|2|6|70|62500|5|5|0
4615374|2|6|73|62500|3|2|1
4758982|2|6|68|62500|3|2|1
4762287|2|6|74|62500|3|2|1
4764617|2|6|65|62500|6|6|0
4764835|2|6|53|62500|9|6|3
4767379|2|6|46|62500|3|2|1
4859789|2|6|65|62500|3|2|1
4864541|2|6|57|62500|4|3|1
4870572|2|6|56|62500|4|3|1
4879392|2|6|54|62500|2|2|0
4880575|2|6|75|62500|2|2|0
5176971|2|6||62500|2|2|0
5669123|2|6|44|62500|||
5681522|2|6|31|62500|2|1|1
5683519|2|6|43|62500|5|4|1
5869688|2|6|48|62500|1|1|0
6134439|2|6|62|62500|3|2|1
6325570|2|6|37|62500|3|2|1
6540294|2|6|34|62500|||
6863458|2|6|68|62500|4|3|1
7008896|2|6|36|62500|3|3|0
7299699|2|6|88|62500|2|2|0
7455548|2|6|71|62500|4|4|0
7457918|2|6|69|62500|5|4|1
7468526|2|6|76|62500|2|2|0
7469049|2|6|57|62500|4|4|0
7495471|2|6|60|62500|3|3|0
7498741|2|6|76|62500|2|2|0
7508722|2|6|30|62500|5|5|0
7513128|2|6|58|62500|3|2|1
7514085|2|6|57|62500|5|3|2
7563683|2|6|67|62500|2|2|0
7735085|2|6|65|62500|||
7762087|2|6|58|62500|3|2|1
7831437|2|6|50|62500|2|2|0
7900275|2|6|56|62500|2|1|1
7986330|2|6|45|62500|4|3|1
8034769|2|6|40|62500|4|2|2
8453746|2|6|54|62500|3|2|1
8548372|2|6|56|62500|3|2|1
8630733|2|6|47|62500|3|3|0
8640090|2|6|49|62500|||
8642398|2|6|57|62500|3|2|1
8671084|2|6|63|62500|1|1|0
8845608|2|6|63|62500|2|2|0
8848918|2|6|61|62500|2|2|0
9211575|2|6|66|62500|3|3|0
9231012|2|6|30|62500|3|3|0
9566788|2|6|37|62500|4|4|2
9658154|2|6|48|62500|5|3|2
9686381|2|6|51|62500|1|1|0
10589239|2|6|71|62500|3|2|1
11741256|2|6|47|62500|2|1|1
12788212|2|6|65|62500|3|3|0
13504530|2|6|33|62500|2|2|0
14487203|2|6|31|62500|1|1|0
14514094|2|6|46|62500|2|2|0
461727|2|6|34|87500|5|4|1
885974|2|6|26|87500|1|1|0
1290391|2|6|76|87500|6|5|1
1646441|2|6|29|87500|1|1|0
1662417|2|6|48|87500|6|3|3
1729478|2|6|70|87500|3|3|0
1914206|2|6|36|87500|1|1|0
2528059|2|6|65|87500|1|1|0
2663501|2|6|57|87500|3|2|1
2664019|2|6|56|87500|4|3|1
2704767|2|6|60|87500|1|1|0
2821751|2|6|53|87500|4|4|0
2844313|2|6|39|87500|2|2|0
3363617|2|6|56|87500|2|2|0
4724244|2|6|58|87500|3|1|2
4754114|2|6|53|87500|8|5|3
4770983|2|6|67|87500|4|4|0
4857287|2|6|47|87500|3|2|1
4889097|2|6|47|87500|3|2|1
5179956|2|6|28|87500|4|4|0
6163752|2|6|74|87500|4|2|2
6234420|2|6|32|87500|2|2|0
6512122|2|6|35|87500|2|1|1
6705062|2|6|57|87500|3|3|0
7001644|2|6|42|87500|3|3|0
7095629|2|6|56|87500|5|5|0
7441754|2|6|75|87500|3|3|0
7479569|2|6|60|87500|3|2|1
7482792|2|6|43|87500|4|3|1
7494099|2|6|84|87500|2|2|0
7528395|2|6|75|87500|4|4|0
7693126|2|6|59|87500|3|2|1
